,2548,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2547,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2546,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2545,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2544,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2543,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2542,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2541,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2540,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2539,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2538,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2537,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2536,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2535,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2534,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2533,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2532,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2531,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2530,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2529,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2528,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2527,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2526,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2525,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2524,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2523,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2522,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2521,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2520,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2519,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2518,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2517,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2516,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2515,28/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2514,27/01/23,MAJORS DE 65 ANYS,GALÍCIA,ESPANYA,18:00,"8,00 €",JORDINA,VISITA GUIADA,INTERÈS CULTURAL,,FALSO,1,FALSO,1,FALSO,1,VERDADERO
,2513,27/01/23,MAJORS DE 65 ANYS,GALÍCIA,ESPANYA,18:00,"8,00 €",JORDINA,VISITA GUIADA,INTERÈS CULTURAL,,FALSO,1,FALSO,1,FALSO,1,VERDADERO
,2512,27/01/23,MAJORS DE 65 ANYS,GALÍCIA,ESPANYA,18:00,"8,00 €",JORDINA,VISITA GUIADA,OFICINA DE TURISME,,FALSO,1,FALSO,1,FALSO,1,VERDADERO
,2511,27/01/23,MAJORS DE 65 ANYS,GALÍCIA,ESPANYA,18:00,"8,00 €",JORDINA,VISITA GUIADA,OFICINA DE TURISME,,FALSO,1,FALSO,1,FALSO,1,VERDADERO
,2510,27/01/23,MAJORS DE 65 ANYS,GALÍCIA,ESPANYA,18:00,"8,00 €",JORDINA,VISITA GUIADA,INTERÈS CULTURAL,,FALSO,1,FALSO,1,FALSO,1,VERDADERO
,2509,27/01/23,MAJORS DE 65 ANYS,GALÍCIA,ESPANYA,18:00,"8,00 €",JORDINA,VISITA GUIADA,INTERÈS CULTURAL,,FALSO,1,FALSO,1,FALSO,1,VERDADERO
,2508,27/01/23,MAJORS DE 65 ANYS,GALÍCIA,ESPANYA,18:00,"8,00 €",JORDINA,VISITA GUIADA,INTERÈS CULTURAL,,FALSO,1,FALSO,1,FALSO,1,VERDADERO
,2507,27/01/23,MAJORS DE 65 ANYS,GALÍCIA,ESPANYA,18:00,"8,00 €",JORDINA,VISITA GUIADA,INTERÈS CULTURAL,,FALSO,1,FALSO,1,FALSO,1,VERDADERO
,2506,27/01/23,MAJORS DE 65 ANYS,GALÍCIA,ESPANYA,18:00,"8,00 €",JORDINA,VISITA GUIADA,INTERÈS CULTURAL,,FALSO,1,FALSO,1,FALSO,1,VERDADERO
,2505,27/01/23,MAJORS DE 65 ANYS,GALÍCIA,ESPANYA,18:00,"8,00 €",JORDINA,VISITA GUIADA,INTERÈS CULTURAL,,FALSO,1,FALSO,1,FALSO,1,VERDADERO
,2504,27/01/23,GENERAL,GALÍCIA,ESPANYA,18:00,"10,00 €",JORDINA,VISITA GUIADA,INTERÈS CULTURAL,,FALSO,1,FALSO,1,FALSO,1,VERDADERO
,2503,27/01/23,MAJORS DE 65 ANYS,GALÍCIA,ESPANYA,18:00,"8,00 €",JORDINA,VISITA GUIADA,INTERÈS CULTURAL,,FALSO,1,FALSO,1,FALSO,1,VERDADERO
,2502,27/01/23,MAJORS DE 65 ANYS,GALÍCIA,ESPANYA,18:00,"8,00 €",JORDINA,VISITA GUIADA,INTERÈS CULTURAL,,FALSO,1,FALSO,1,FALSO,1,VERDADERO
,2501,27/01/23,MAJORS DE 65 ANYS,GALÍCIA,ESPANYA,18:00,"8,00 €",JORDINA,VISITA GUIADA,INTERÈS CULTURAL,,FALSO,1,FALSO,1,FALSO,1,VERDADERO
,2500,27/01/23,MAJORS DE 65 ANYS,GALÍCIA,ESPANYA,18:00,"8,00 €",JORDINA,VISITA GUIADA,INTERÈS CULTURAL,,FALSO,1,FALSO,1,FALSO,1,VERDADERO
,2499,27/01/23,MAJORS DE 65 ANYS,GALÍCIA,ESPANYA,18:00,"8,00 €",JORDINA,VISITA GUIADA,INTERÈS CULTURAL,,FALSO,1,FALSO,1,FALSO,1,VERDADERO
,2498,27/01/23,MAJORS DE 65 ANYS,GALÍCIA,ESPANYA,18:00,"8,00 €",JORDINA,VISITA GUIADA,INTERÈS CULTURAL,,FALSO,1,FALSO,1,FALSO,1,VERDADERO
,2497,27/01/23,CARNET JOVE,REUS,REUS,17:00,"8,00 €",SHEILA,VISITA GUIADA,VISITA PENDENT,,1,1,FALSO,FALSO,FALSO,1,VERDADERO
,2496,27/01/23,CARNET JOVE,REUS,REUS,17:00,"8,00 €",SHEILA,VISITA GUIADA,VISITA PENDENT,,1,1,FALSO,FALSO,FALSO,1,VERDADERO
,2495,27/01/23,GENERAL,EUA,INTERNACIONAL,17:00,"10,00 €",SHEILA,VISITA GUIADA,VISITA PENDENT,,FALSO,1,FALSO,FALSO,1,1,VERDADERO
,2494,27/01/23,GENERAL,EUA,INTERNACIONAL,17:00,"10,00 €",SHEILA,VISITA GUIADA,VISITA PENDENT,,FALSO,1,FALSO,FALSO,1,1,VERDADERO
,2493,27/01/23,GENERAL,REUS,REUS,17:00,"10,00 €",SHEILA,VISITA GUIADA,OFICINA DE TURISME,,1,1,FALSO,FALSO,FALSO,1,VERDADERO
,2492,27/01/23,GENERAL,REUS,REUS,17:00,"10,00 €",SHEILA,VISITA GUIADA,OFICINA DE TURISME,,1,1,FALSO,FALSO,FALSO,1,VERDADERO
,2491,27/01/23,GENERAL,REUS,REUS,17:00,"10,00 €",SHEILA,VISITA GUIADA,OFICINA DE TURISME,,1,1,FALSO,FALSO,FALSO,1,VERDADERO
,2490,27/01/23,GENERAL,LA MORERA DE MONTSANT,CATALUNYA,17:00,"10,00 €",SHEILA,VISITA GUIADA,RECOMANAT,,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2489,27/01/23,GENERAL,LA MORERA DE MONTSANT,CATALUNYA,17:00,"10,00 €",SHEILA,VISITA GUIADA,RECOMANAT,,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2488,27/01/23,GENERAL,BARCELONA,CATALUNYA,17:00,"10,00 €",SHEILA,VISITA GUIADA,OFICINA DE TURISME,,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2487,27/01/23,GENERAL,BARCELONA,CATALUNYA,17:00,"10,00 €",SHEILA,VISITA GUIADA,OFICINA DE TURISME,,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2486,27/01/23,GENERAL,CANET DE MAR,CATALUNYA,17:00,"10,00 €",SHEILA,VISITA GUIADA,VISITA PENDENT,VIP*,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2485,27/01/23,GENERAL,CANET DE MAR,CATALUNYA,17:00,"10,00 €",SHEILA,VISITA GUIADA,VISITA PENDENT,VIP*,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2484,27/01/23,GENERAL,BARCELONA,CATALUNYA,16:00,"10,00 €",SHEILA,VISITA GUIADA,INTERNET,,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2483,27/01/23,GENERAL,BARCELONA,CATALUNYA,16:00,"10,00 €",SHEILA,VISITA GUIADA,INTERNET,,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2482,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,16:00,"8,00 €",SHEILA,VISITA GUIADA,PASSEJANT PER REUS,,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2481,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,16:00,"8,00 €",SHEILA,VISITA GUIADA,PASSEJANT PER REUS,,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2480,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,16:00,"8,00 €",SHEILA,VISITA GUIADA,PASSEJANT PER REUS,,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2479,27/01/23,MAJORS DE 65 ANYS,EUA,INTERNACIONAL,13:00,"8,00 €",BENJAMÍN,VISITA GUIADA,INTERNET,,FALSO,1,FALSO,FALSO,1,1,VERDADERO
,2478,27/01/23,MAJORS DE 65 ANYS,EUA,INTERNACIONAL,13:00,"8,00 €",BENJAMÍN,VISITA GUIADA,INTERNET,,FALSO,1,FALSO,FALSO,1,1,VERDADERO
,2477,27/01/23,GENERAL,CAMBRILS,CATALUNYA,13:00,"10,00 €",BENJAMÍN,VISITA GUIADA,VISITA PENDENT,,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2476,27/01/23,GENERAL,CAMBRILS,CATALUNYA,13:00,"10,00 €",BENJAMÍN,VISITA GUIADA,VISITA PENDENT,,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2475,27/01/23,GENERAL,CAMBRILS,CATALUNYA,13:00,"10,00 €",BENJAMÍN,VISITA GUIADA,VISITA PENDENT,,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2474,27/01/23,GENERAL,COLÒMBIA,INTERNACIONAL,13:00,"10,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,,FALSO,1,FALSO,FALSO,1,1,VERDADERO
,2473,27/01/23,GENERAL,COLÒMBIA,INTERNACIONAL,13:00,"10,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,,FALSO,1,FALSO,FALSO,1,1,VERDADERO
,2472,27/01/23,MAJORS DE 65 ANYS,COLÒMBIA,INTERNACIONAL,13:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,,FALSO,1,FALSO,FALSO,1,1,VERDADERO
,2471,27/01/23,MAJORS DE 65 ANYS,COLÒMBIA,INTERNACIONAL,13:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,,FALSO,1,FALSO,FALSO,1,1,VERDADERO
,2470,27/01/23,GENERAL,UCRAÏNA,INTERNACIONAL,13:00,"10,00 €",BENJAMÍN,VISITA GUIADA,INTERÈS CULTURAL,,FALSO,1,FALSO,FALSO,1,1,VERDADERO
,2469,27/01/23,GENERAL,UCRAÏNA,INTERNACIONAL,13:00,"10,00 €",BENJAMÍN,VISITA GUIADA,INTERÈS CULTURAL,,FALSO,1,FALSO,FALSO,1,1,VERDADERO
,2468,27/01/23,GENERAL,COMUNITAT DE MADRID,ESPANYA,13:00,"10,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,,FALSO,1,FALSO,1,FALSO,1,VERDADERO
,2467,27/01/23,GENERAL,COMUNITAT DE MADRID,ESPANYA,13:00,"10,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,,FALSO,1,FALSO,1,FALSO,1,VERDADERO
,2466,27/01/23,GENERAL,COMUNITAT DE MADRID,ESPANYA,13:00,"10,00 €",BENJAMÍN,VISITA GUIADA,INTERÈS CULTURAL,,FALSO,1,FALSO,1,FALSO,1,VERDADERO
,2465,27/01/23,GENERAL,COMUNITAT DE MADRID,ESPANYA,13:00,"10,00 €",BENJAMÍN,VISITA GUIADA,INTERÈS CULTURAL,,FALSO,1,FALSO,1,FALSO,1,VERDADERO
,2464,27/01/23,GENERAL,ALEMANYA,INTERNACIONAL,13:00,"10,00 €",BENJAMÍN,VISITA GUIADA,PASSEJANT PER REUS,,FALSO,1,FALSO,FALSO,1,1,VERDADERO
,2463,27/01/23,GENERAL,ALEMANYA,INTERNACIONAL,13:00,"10,00 €",BENJAMÍN,VISITA GUIADA,PASSEJANT PER REUS,,FALSO,1,FALSO,FALSO,1,1,VERDADERO
,2462,27/01/23,MAJORS DE 65 ANYS,ALEMANYA,INTERNACIONAL,13:00,"8,00 €",BENJAMÍN,VISITA GUIADA,OFICINA DE TURISME,,FALSO,1,FALSO,FALSO,1,1,VERDADERO
,2461,27/01/23,MAJORS DE 65 ANYS,ALEMANYA,INTERNACIONAL,13:00,"8,00 €",BENJAMÍN,VISITA GUIADA,OFICINA DE TURISME,,FALSO,1,FALSO,FALSO,1,1,VERDADERO
,2460,27/01/23,MAJORS DE 65 ANYS,ALEMANYA,INTERNACIONAL,13:00,"8,00 €",BENJAMÍN,VISITA GUIADA,OFICINA DE TURISME,,FALSO,1,FALSO,FALSO,1,1,VERDADERO
,2459,27/01/23,GENERAL,ALEMANYA,INTERNACIONAL,13:00,"10,00 €",BENJAMÍN,VISITA GUIADA,OFICINA DE TURISME,,FALSO,1,FALSO,FALSO,1,1,VERDADERO
,2458,27/01/23,GENERAL,ALEMANYA,INTERNACIONAL,13:00,"10,00 €",BENJAMÍN,VISITA GUIADA,OFICINA DE TURISME,,FALSO,1,FALSO,FALSO,1,1,VERDADERO
,2457,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,13:00,"8,00 €",BENJAMÍN,VISITA GUIADA,OFICINA DE TURISME,,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2456,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,13:00,"8,00 €",BENJAMÍN,VISITA GUIADA,OFICINA DE TURISME,,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2455,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,13:00,"8,00 €",BENJAMÍN,VISITA GUIADA,OFICINA DE TURISME,,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2454,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,13:00,"8,00 €",BENJAMÍN,VISITA GUIADA,OFICINA DE TURISME,,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2453,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,12:00,"8,00 €",POL,VISITA GUIADA,RECOMANAT,GRUP,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2452,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,12:00,"8,00 €",POL,VISITA GUIADA,RECOMANAT,GRUP,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2451,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,12:00,"8,00 €",POL,VISITA GUIADA,RECOMANAT,GRUP,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2450,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,12:00,"8,00 €",POL,VISITA GUIADA,RECOMANAT,GRUP,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2449,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,12:00,"8,00 €",POL,VISITA GUIADA,RECOMANAT,GRUP,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2448,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,12:00,"8,00 €",POL,VISITA GUIADA,RECOMANAT,GRUP,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2447,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,12:00,"8,00 €",POL,VISITA GUIADA,RECOMANAT,GRUP,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2446,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,12:00,"8,00 €",POL,VISITA GUIADA,RECOMANAT,GRUP,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2445,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,12:00,"8,00 €",POL,VISITA GUIADA,RECOMANAT,GRUP,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2444,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,12:00,"8,00 €",POL,VISITA GUIADA,RECOMANAT,GRUP,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2443,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,12:00,"8,00 €",POL,VISITA GUIADA,RECOMANAT,GRUP,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2442,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,12:00,"8,00 €",POL,VISITA GUIADA,RECOMANAT,GRUP,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2441,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,12:00,"8,00 €",POL,VISITA GUIADA,RECOMANAT,GRUP,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2440,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,12:00,"8,00 €",POL,VISITA GUIADA,RECOMANAT,GRUP,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2439,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,12:00,"8,00 €",POL,VISITA GUIADA,RECOMANAT,GRUP,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2438,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,12:00,"8,00 €",POL,VISITA GUIADA,RECOMANAT,GRUP,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2437,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,12:00,"8,00 €",POL,VISITA GUIADA,RECOMANAT,GRUP,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2436,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,12:00,"8,00 €",POL,VISITA GUIADA,RECOMANAT,GRUP,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2435,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,12:00,"8,00 €",POL,VISITA GUIADA,RECOMANAT,GRUP,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2434,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,12:00,"8,00 €",POL,VISITA GUIADA,RECOMANAT,GRUP,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2433,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2432,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2431,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2430,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2429,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2428,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2427,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2426,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2425,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2424,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2423,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2422,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2421,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2420,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2419,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
,2418,27/01/23,MAJORS DE 65 ANYS,BARCELONA,CATALUNYA,11:00,"8,00 €",BENJAMÍN,VISITA GUIADA,RECOMANAT,grup,FALSO,1,1,FALSO,FALSO,1,VERDADERO
